AphiaID,scientificnameaccepted
110979,Smittina
111033,Crisidia
111044,Disporella
111067,Aetea truncata
111092,Schizomavella cristata
111193,Callopora craticula
111197,Callopora lineata
111323,Puellina bifida
111337,Puellina praecox
111352,Conopeum seurati
111362,Carbasea carbasea
111472,Schizotheca divisa
111535,Schizoporella patula
111543,Setosella vulnerata
111558,Smittina landsborovii
111582,Trypostega venusta
111587,Umbonula ovicellata
117030,Clytia
111703,Crisia ramosa
111708,Filicrisia geniculata
111748,Stomatoporina incurvata
111793,Pedicellinidae
113869,Halyphysema tumanowiczii
114865,Copidognathus rhodostigma
114899,Arhodeoporus gracilipes
114982,Lohmannella falcata
115037,Simognathus leiomerus
117183,Leuckartiara
117230,Hydrallmania
117299,Gymnangium montagui
117381,Laomedea exigua
117471,Coryne pusilla
117491,Sarsia tubulosa
117515,Eutima gracilis
117900,Sertularella fusiformis
118364,Jaera
118399,Cirolana
118474,Cyathura carinata
118735,Microjaera anisopoda
118798,Pleurogonium inerme
119042,Idotea chelipes
119885,Mysidopsis
119888,Neomysis
119950,Anchialina agilis
120087,Mysidopsis angusta
120089,Mysidopsis gibbosa
120177,Praunus flexuosus
120208,Siriella armata
122323,Amphiporidae
123111,Dendrochirotida
123487,Pawsonia
123503,Thyonidium
125581,Soleidae
125598,Triglidae
125736,Pollachius
125781,Lepadogaster
125920,Parablennius
125991,Lebetus
126021,Labrus
126023,Symphodus
126108,Zoarces
126132,Solea
126178,Chelidonichthys
126508,Spinachia spinachia
126755,Hyperoplus immaculatus
126770,Parablennius gattorugine
126986,Mullus surmuletus
127082,Trachinus draco
127156,Pegusa lascaris
127220,Liparis montagui
127379,Entelurus aequoreus
127986,Cyprideis torosa
128389,Pterygocythereis jonesii
128792,Rhodinicola elongata
129236,Dysponetus
129285,Euphrosine
129300,Goniada
129456,Protomystides
129457,Pseudomystides
129523,Bispira
129550,Saccocirrus
129564,Filogranula
129627,Streblospio
129653,Eusyllis
129689,Axionice
129713,Terebella
130023,Ophryotrocha gracilis
130075,Marphysa sanguinea
130081,Euphrosine borealis
130154,Gyptis mackiei
130262,Scoletoma funchalensis
130437,Nerilla antennata
130579,Paradoneis armata
130794,Lepidasthenia argus
130815,Malmgreniella ljungmani
130915,Fabriciola baltica
130931,Myxicola aesthetica
131119,Dipolydora giardi
131172,Scolelepis (Scolelepis) cantabra
131219,Pileolaria heteropoma
131403,Syllides articulocirratus
131528,Polycirrus haematodes
131530,Polycirrus latidens
131614,Grantiidae
131642,Raspailiidae
131670,Hemiasterellidae
131745,Dysidea
131868,Clathria
131873,Ophlitaspongia
131948,Hemimycale
131953,Phorbas
131979,Oscarella
132046,Polymastia
132069,Pseudosuberites
132077,Tethya
132296,Aplysilla rosea
132558,Tethyspira spinosa
132796,Haliclona (Gellius) fibulata
132797,Haliclona (Halichoclona) fistulosa
132858,Haliclona (Haliclona) simulans
133688,Phorbas plumosus
133928,Oscarella lobularis
133991,Stryphnus ponderosus
134260,Pseudosuberites sulphureus
134307,Terpios fugax
134312,Tethya citrina
134568,Achelia
134600,Achelia laevis
134714,Anoplodactylus angulatus
135217,Sphenotrochus (Sphenotrochus) andrewianus
135385,Agalma
136554,Typhlotanais brevicornis
137574,Tubificoides diazi
137609,Glossobalanus sarniensis
137614,Aclis
137735,Cerastoderma
137758,Bittium
137924,Myosotella
138042,Okenia
138101,Lamellaria
138155,Macellomenia
138199,Nucella
138200,Ocenebra
138240,Natica
138298,Ostrea
138508,Skenea
138615,Turritella
138709,Aeolidia papillosa
138930,Troschelia berniciensis
139085,Cerithiopsis tubercularis
139644,Doto koenneckeri
139975,Puncturella noachina
140166,Jorunna tomentosa
140168,Lacuna pallidula
140462,Modiolus adriaticus
140558,Neolepton sulcatulum
140661,Otina ovata
140758,Philine punctata
140840,Thecacera pennigera
141052,Turbonilla acuta
141147,Rissoella diaphana
141148,Rissoella globularis
141149,Rissoella opalina
141280,Crisilla semistriata
141291,Manzonia crassa
141404,Rostanga rubra
141557,Calliopaea oophaga
141588,Tellina incarnata
141676,Thyasira succisa
141690,Tornus subcarinatus
141738,Tritonia plebeia
141815,Jujubinus striatus
141919,Mercenaria mercenaria
143661,Acrochaetiaceae
143828,Antithamnionella
143835,Compsothamnion
143850,Monosporus
143863,Seirospora
143866,Spyridia
143875,Acrosorium
143877,Apoglossum
143895,Phycodrys
143922,Pterosiphonia
144012,Jania
144031,Dilsea
144032,Dudresnaya
144060,Arthrocladia
144102,Hincksia
144146,Calliblepharis
144290,Monostroma
144452,Bryopsis hypnoides
144462,Derbesia marina
144504,Anotrichium barbatum
144509,Antithamnion cruciatum
144526,Callithamnion corymbosum
144528,Callithamnion granulatum
144538,Ceramium cimbricum
144546,Ceramium diaphanum
144626,Polysiphonia devoniensis
144663,Polysiphonia sanguinea
144682,Pterothamnion crispum
144690,Ptilothamnion sphaericum
144704,Spermothamnion strictum
144706,Spyridia filamentosa
144747,Drachiella spectabilis
144780,Radicilingua thysanorhizans
144827,Laurencia obtusa
145051,Cladophora laetevirens
145182,Melobesia membranacea
145243,Dermocorynus montagnei
145248,Grateloupia filicina
145322,Dictyosiphon foeniculaceus
145347,Punctaria plantaginea
145433,Hincksia granulosa
145602,Calosiphonia vermicularis
145612,Cruoria pellita
145623,Chondracanthus acicularis
145638,Itonoa marginifera
145752,Helminthocladia calvadosii
145767,Atractophora hypnoides
145902,Sphacelaria rigidula
145919,Tilopteris mertensii
145988,Ulva pseudocurvata
146844,Patinella radiata
146845,Patinella verrucaria
146905,Epitonium clathrus
146959,Gracilariopsis
151320,Pectinoidea
148698,Haplostylus normani
149755,Acartia (Acartiura) clausi
150563,Callipallene emaciata
151708,Hydridae
151935,Calycella hispida
155424,Phyllodocinae
156078,Ulva clathrata
156279,Osmundea truncata
157188,Pylaiella littoralis
160514,Metopa rubrovittata
163275,Antithamnionella ternifolia
168587,Mycale (Carmia) macilenta
173223,Corella eumyota
178811,Oestergrenia thomsonii
178911,Lasaea adansoni
179650,Idunella picta
182733,Doto maculata
195972,Paraehlersia ferrugina
234468,Ulva flexuosa
238104,Ecrobia ventrosa
247077,Apseudopsis latreillii
256154,Microcharon harrisi
256988,Dynamene bidentata
334102,Neanthes nubila
339492,Thoracophelia flabellifera
357831,Clausia lubbockii
410805,Capnea sanguinea
416481,Mesacmaea mitchellii
474114,Penciletta penicillata
491654,Brachystomia carrozzai
491655,Jordaniella truncatula
494064,Endoclonium
530926,Parasabella langerhansi
587704,Palaemon varians
607838,Stomacrustula cruenta
637665,Vertebrata fruticulosa
833992,Bugulina calathus
839257,Dermocorynus dichotomus
851599,Amathia pustulosa
862778,Schizomavella (Calvetomavella) discoidea
862785,Schizomavella (Schizomavella) cornuta
869832,Stenula solsbergi
880865,Chondrochelia dubia
886195,Calvadosia cruxmelitensis
994098,Acromegalomma
1027787,Melanothamnus harveyi
1047411,Fjordia lineata
1047412,Fjordia browni
1339221,Leptosiphonia fibrillosa
14421,Lepidomeniidae
124402,Echinocardium pennatifidum
222,Lasaeidae
129969,Dodecaceria fimbriata
138247,Neolepton
138533,Tellina
138445,Cingula
206520,Hinnites
212784,Leucothoe richiardii
882559,Aricidea (Acmira) philbinae
236129,Acrocnida
423508,Megamoera dentata
288828,Zoanthus alderi
123430,Spatangus
131061,Vermiliopsis striaticeps
130966,Sabella flabellata
22388,Thecostraca
102434,Jassa ocia
103068,Bathyporeia pilosa
103131,Metopa propinqua
136061,Nephasoma (Nephasoma) rimicola
146968,Hediste
150521,Achelia hispida
181299,Similipecten greenlandicus
234037,Spartina
491532,Parahaustorius holmesi
851590,Amathia gracillima
129578,Salmacina
158251,Metridium dianthus
128,Cerithiidae
161,Philinidae
177,Polyceridae
559,Calcarea
1305,Diplopoda
1599,Corynidae
22609,Myzostomatidae
102351,Iphimedia spatula
102495,Acidostoma neglectum
103776,Molgula complanata
106207,Chirona hameri
106409,Ascidicolidae
106798,Axiidae
106826,Solenocera
107077,Jaxea
107479,Alpheus macrocheles
107558,Philocheras echinulatus
107688,Processa modica
107741,Upogebia pusilla
110868,Tricellaria
110976,Scruparia
110998,Buskia
111014,Penetrantia
111020,Triticella
111028,Walkeria
111398,Haplota clavata
111500,Escharoides mamillata
111631,Anguinella palmata
111644,Penetrantia concharum
111647,Spathipora sertum
111798,Loxosoma
111799,Loxosomella
111807,Pedicellina hispida
111839,Loxosomella phascolosomata
117336,Dicoryne conferta
117940,Thuiaria thuja
118216,Gyge branchialis
118234,Pseudione affinis
118954,Lekanesphaera levii
119905,Schistomysis
120182,Pseudomma affine
123127,Astropectinidae
123148,Antedonidae
125084,Amphiura griegi
125576,Bothidae
128641,Ergasilus
128842,Herpyllobius polynoes
129381,Platynereis
129435,Paraonis
129701,Lysilla
129705,Paramphitrite
130031,Ophryotrocha puerilis
130137,Goniada emerita
130279,Clymenella torquata
130869,Amphiglena mediterranea
131361,Proceraea aurantiaca
131366,Proceraea prismatica
131368,Procerastea nematodes
131392,Sphaerosyllis pirifera
131499,Loimia medusa
132216,Leucosolenia botryoides
134588,Endeis
134730,Anoplodactylus virescens
135220,Scyphozoa
135513,Caligidae
136084,Sipunculus (Sipunculus) nudus
137871,Scaphander
138681,Aclis minor
138706,Aegires punctilucens
138739,Aldisa zetlandica
138912,Liomesus ovum
138957,Caecum trachea
139686,Elysia viridis
140274,Lomanotus marmoratus
141071,Turbonilla jeffreysii
141555,Alderia modesta
141672,Thyasira sarsii
141707,Crimora papillata
141864,Haedropleura septangularis
141906,Callista chione
142963,Fecampia erythrocephala
146537,Cyanobacteria
146937,Tellimya
147060,Nemertes
147020,Moerella
152223,Syllinae
152414,Notoplana atomata
156202,Leptosynapta cruenta
156485,Vetigastropoda
237848,Coracuta obliquata
238194,Myrianida edwarsi
246149,Polititapes
328195,Haematocleptes terebellidis
337479,Aricidea (Aricidea) capensis
382318,Thracioidea
490332,Gammarus spooneri
597722,Prosphaerosyllis chauseyensis
766122,Cephalotrichidae
798770,Tanaididae
815343,Calvadosia
845528,Knoutsodonta depressa
852322,Spatangoidea
881904,Zoea
882941,Laona quadrata
1033423,Lamispina falcata
1341823,Amphisbetia distans
190,Flabellinidae
958,Tomopteridae
993,Polygordiidae
1564,Callipallenidae
1600,Eudendriidae
1607,Campanulinidae
1778,Limidae
1795,Gymnolaemata
10527,Lyonsiidae
100916,Halcampa chrysanthellum
100946,Calliactis parasitica
100951,Hormathia digitata
101404,Pleustidae
101628,Nannonyx
102457,Leucothoe articulosa
102496,Acidostoma nodiferum
106775,Pinnotheridae
110399,Diastyloides
110740,Chorizoporidae
110887,Chorizopora
111045,Lichenopora
111391,Hagiosynodos latus
111431,Rosseliana rosselii
111622,Hypophorella expansa
111821,Loxosomella atkinsae
111834,Loxosomella murmanica
117380,Laomedea calceolifera
117383,Laomedea neglecta
117554,Eudendrium rameum
117605,Halecium sessile
118277,Sphaeromatidae
120037,Heteromysis (Heteromysis) microps
124933,Ophiura robusta
126510,Apletodon dentatus
126903,Lebetus scorpioides
128996,Akessonia occulta
129309,Hesionides
129629,Circeis
129645,Amblyosyllis
130080,Euphrosine armadillo
130118,Glycera capitata
130636,Eulalia tripunctata
130660,Notophyllum americanum
130779,Harmothoe rarispina
130964,Sabella discifera
131102,Spinther oniscoides
131321,Haplosyllis spongicola
131655,Hymedesmiidae
136031,Sipunculus
138069,Panomya
138752,Pododesmus squama
140294,Lutraria angustior
146869,Cylindroleberis
150672,Pentapora foliacea
151326,Lutrariinae
152220,Donax variegatus
156232,Malacoceros jirkovi
181500,Nothria hyperborea
196000,Syllis jorgei
313540,Opheliinae
398868,Bodotria arenosa arenosa
578334,Harmothoe mariannae
731113,Brevicirrosyllis weismanni
761800,Tryphosa crenata
835646,Parthenina terebellum
849079,Jitlada juvenilis
123626,Ophiothrix
139805,Eulima glabra
129278,Eunice
954693,Parathyasira equalis
994,Protodrilidae
2094,Solenogastres
11725,Sepiolidae
100157,Naïs
100698,Bolocera
100740,Halcampa
100961,Paraphellia expansa
101506,Epimeria
101773,Austrosyrrhoe
103453,Clavelina
105821,Mustelus asterias
105822,Mustelus mustelus
105891,Raja undulata
106849,Anapagurus
106957,Xantho
108208,Philocheras bispinosus neglectus
110722,Cheilostomatida
110802,Vesiculariidae
110911,Flustra
110928,Hippoporidra
110931,Hippothoa
110966,Escharoides
110993,Alcyonidium
111220,Ramphonotus minax
111426,Micropora coriacea
111608,Arachnidium hippothooides
116986,Pontobdella muricata
117029,Campanularia
117237,Thuiaria
117258,Tubularia
117591,Halecium labrosum
117747,Cosmetira pilosella
118990,Gnathia dentata
123245,Astropecten
123280,Anseropoda
123593,Ophiocomina
124672,Thyone inermis
126442,Raniceps raninus
126449,Ciliata septentrionalis
126822,Trachurus trachurus
126868,Aphia minuta
126878,Crystallogobius linearis
126890,Gobius gasteveni
126929,Pomatoschistus norvegicus
129138,Acrocirrus
129404,Onuphis
129469,Pisione
130365,Nephtys paradoxa
133108,Eurypon coronula
133206,Desmacella annexa
133560,Hymedesmia (Stylopus) coriacea
134191,Polymastia agglutinans
137656,Aporrhais
137738,Laevicardium
138035,Glycymeris
138126,Limaria
138139,Loligo
138323,Pecten
138591,Jujubinus
139379,Raphitoma purpurea
140669,Simnia patula
140717,Pseudamussium peslutrae
151717,Hydractinia carnea
152411,Circomphalus
154721,Balistes capriscus
170786,Protosuberites epiphytum
221566,Prenantia cheilostoma
285362,Abietinaria fusca
752125,Luidia sarsii sarsii
1048787,Carronella pellucida
100790,Epizoanthus
103692,Synoicum pulmonaria
110783,Alcyonidiidae
117428,Cordylophora caspia
118953,Lekanesphaera hookeri
128702,Axinophilus
129529,Fabricia
139631,Doto coronata
144169,Phyllophora
145665,Phyllophora sicula
184428,Ophlitaspongia papilla
1423860,Haliclona (Haliclona) gustavopulitzeri
102379,Microprotopus longimanus
159052,Calidris maritima
100812,Anthopleura thallia
100993,Sagartia ornata
103642,Aplidium densum
117832,Velella velella
122791,Tetrastemma melanocephalum
126977,Chelon labrosus
130988,Ficopomatus enigmaticus
137613,Acanthochitona
137906,Donax
141411,Runcina coronata
143827,Antithamnion
143903,Boergeseniella
143937,Pseudendoclonium
144494,Aglaothamnion feldmanniae
145203,Phymatolithon purpureum
145588,Gelidium pulchellum
1274,Chelicerata
10313,Gadiformes
11718,Octopoda
102284,Gammarus obtusatus
102285,Gammarus oceanicus
102789,Allomelita pellucida
110497,Diastyloides serratus
117607,Halecium undulatum
117879,Diphasia fallax
118956,Lekanesphaera monodi
119997,Erythrops elegans
126124,Scophthalmus
134113,Thymosia guernei
148436,Inachinae
166637,Haliclona (Rhizoniera) rosea
225144,Trochinae
234030,Ruppia
1340377,Leptosiphonia brodiei
895,Eunicida
14656,Nuculoidea
101831,Caprella erethizon
102401,Ericthonius brasiliensis
102805,Elasmopus rapax
102857,Melphidippa goesi
103775,Molgula citrina
104060,Gwynia capsula
106671,Anomura
107450,Brachynotus sexdentatus
110897,Puellina
111341,Puellina setosa
111794,Loxosomatidae
111802,Barentsia gracilis
111803,Barentsia matsushimana
117033,Laomedea
117059,Corymorpha
117162,Mitrocomella
117373,Clytia paulensis
117592,Halecium lankesterii
120156,Paramysis (Longidentia) nouveli
129336,Lumbrineriopsis
129410,Armandia
129471,Poecilochaetus
129937,Aphelochaeta filiformis
130162,Hesionides maxima
130986,Chitinopoma serrula
131249,Amblyosyllis madeirensis
131362,Proceraea cornuta
134725,Anoplodactylus pygmaeus
140484,Rhomboidella prideauxi
140918,Chrysallida interstincta
140973,Noemiamea dolioliformis
154920,Nicomachinae
178738,[unassigned] Enteropneusta
231681,Rhizorhagium arenosum
246368,Oxyrhynchaxius
330500,Petaloproctus terricolus
421138,Amphibalanus eburneus
101474,Unciola
101501,Nototropis
101581,Idunella
102787,Abludomelita gladiosa
106837,Pisidia
110717,Thysanopoda microphthalma
111040,Plagioecia
111190,Amphiblestrum solidum
111256,Tricellaria ternata
111293,Turbicellepora magnicostata
111679,Annectocyma major
117378,Hartlaubella gelatinosa
118431,Lekanesphaera
127896,Eusarsiella zostericola
129458,Pterocirrus
129513,Protodriloides
130229,Lumbrinerides amoureuxi
130985,Bathyvermilia langerhansi
131885,Hymeraphia
137603,Saccoglossus ruber
139738,Epitonium turtonis
140407,Ocinebrina aciculata
152389,Hauchiella tribullata
182805,Palio
238263,Syllis licheri
329882,Owenia borealis
733520,Hesperibalanus fallax
734530,Aricidea (Strelzovia) roberti
846027,Palposyllis propeweismanni
882442,Dialychone collaris
117654,Podocoryna borealis
118089,Hemiptera
140768,Barnea parva
148638,Prodajus ostendensis
150940,Ceratopogonidae
107399,Polybius henslowii
126375,Belone belone
126426,Engraulis encrasicolus
126518,Lepadogaster lepadogaster
1042830,Chelon ramada
111525,Schizoporella dunkeri
118205,Bopyrus squillarum
130055,Eunice dubitata
131071,Pelogenia arenosa
131526,Polycirrus caliendrum
148431,Pisinae
1317687,Cribrilaria venusta
148606,Emplectonema neesii
130072,Marphysa bellii
369702,Grania
131146,Polydora hoplura
101833,Caprella fretensis
101888,Ampelisca armoricana
101906,Ampelisca ledoyeri
101923,Ampelisca sarsi
101927,Ampelisca spinimana
101984,Peltocoxa damnoniensis
101986,Peltocoxa marioni
102041,Leptocheirus tricristatus
102607,Lysianassa insperata
102629,Normanion chevreuxi
102630,Normanion quadrimanus
102681,Orchomene similis
103229,Urothoe grimaldii
103237,Urothoe pulchella
106875,Atelecyclus
106926,Macropipus
110708,Thysanoessa inermis
118273,Cirolanidae
119834,Anchialina
119939,Acanthomysis longicornis
120018,Gastrosaccus roscoffensis
123604,Ophiopsila
124464,Leptosynapta galliennii
125049,Ophiopsila aranea
129293,Pherusa
129361,Praxillura
129466,Pilargis
129652,Eurysyllis
136253,Tanais
130114,Piromis eruca
130521,Orbinia cuvierii
130555,Aricidea cerrutii
130907,Euchone rosea
131063,Claparedepelogenia inclusa
131416,Syllis atlantica
131460,Syllis vivipara
136248,Zeuxo
138676,Acanthochitona discrepans
140282,Lucinella divaricata
140512,Nassarius pygmaeus
141546,Solen marginatus
148558,Photidae
148604,Apocorophium acutum
152817,Pandora albida
154073,Mangelia costulata
206190,Ptychodera
226375,Siriella clausii
332670,Chaetozone corona
333044,Aricidea (Aricidea) pseudoarticulata
338471,Malacoceros girardi
340355,Aricidea (Aricidea) fragilis
382003,Chitonida
388222,Nebalia troncosoi
555339,Stenula latipes
849065,Bosemprella incarnata
875379,Loripes orbiculatus
876588,Phascoliophila phascolionis
1039846,Steromphala pennanti
842,Ectocarpales
871,Gigartinales
100672,Hormathiidae
1089,Eucarida
19948,Trematoda
100947,Cataphellia brodricii
102046,Microdeutopus chelifer
102371,Gammaropsis sophiae
102267,Echinogammarus stoerensis
103758,Perophora japonica
107468,Asthenognathus atlanticus
103837,Microcosmus claudicans
107394,Liocarcinus vernalis
110449,Eocuma dollfusi
118438,Paragnathia
119001,Paragnathia formica
122860,Punnettia splendida
128552,Phoronis psammophila
119906,Siriella
129871,Arenicolides grubii
129611,Dipolydora
125522,Callionymidae
129280,Lysidice
129448,Hesionura
130112,Pherusa monilifera
130406,Nereis rava
129975,Protocirrineris chrysoderma
130295,Euclymene palermitana
130298,Johnstonia clymenoides
130329,Proclymene muelleri
130497,Ophelia roscoffensis
130529,Phylo grubei
131324,Myrianida pinnigera
131426,Syllis cruzi
138677,Acanthochitona fascicularis
139965,Emarginula rosea
131065,Fimbriosthenelais minor
130495,Ophelia neglecta
130677,Phyllodoce madeirensis
131401,Streptosyllis varians
140297,Mactra glauca
131535,Polycirrus tenuisetis
136080,Phascolosoma (Phascolosoma) granulatum
144276,Sphaerococcus
144426,Porphyra dioica
131111,Boccardia polybranchia
144511,Antithamnion densum
144693,Scagelothamnion pusillum
131456,Syllis torquata
144812,Halopithys incurva
143698,Kallymeniaceae
132172,Aphroceras ensata
144571,Compsothamnion decompositum
145078,Codium adhaerens
145428,Herponema velutinum
145497,Erythrotrichia welwitschii
145020,Chaetomorpha aerea
145052,Cladophora lehmanniana
145579,Gelidium corneum
140571,Striarca lactea
145663,Phyllophora herediae
145664,Phyllophora pseudoceranoïdes
145681,Solieria chordalis
141807,Jujubinus exasperatus
145624,Chondracanthus teedei
143906,Chondria
143997,Rhizoclonium
144413,Spongomorpha aeruginosa
145704,Gracilaria multipartita
145721,Undaria pinnatifida
145863,Petalonia fascia
146116,Thyone
144497,Aglaothamnion priceanum
144524,Bornetia secundiflora
144531,Centroceras clavulatum
145804,Champia parvula
144597,Microcladia glandulosa
152451,Phyllodoce lamelligera
160573,Trebouxiophyceae
145940,Monostroma grevillei
146493,Anilocra
146540,Microcoleus
231750,Ruditapes philippinarum
148582,Chelicorophium curvispinum
148595,Echinogammarus obtusatus
145026,Chaetomorpha ligustica
145092,Codium tomentosum
145274,Peyssonnelia atropurpurea
393561,Polysiphonieae
145626,Gigartina pistillata
145667,Stenogramma interruptum
145694,Gracilaria cervicornis
145728,Laminaria ochroleuca
596180,Spio arndti
412703,Acrocnida spatulispina
468875,Jania squamata
490616,Apohyale prevostii
1311369,Chondria coerulescens
1311367,Gaillona gallica
605949,Dysponetus joeli
732248,Ellisolandia elongata
181349,Papillicardium papillosum
196121,Caprelloidea
203854,Cirripectes
761610,Opisthodonta serratisetosa
836896,Dasysiphonia japonica
232230,Lomentaria hakodatensis
943463,Parexogone wolfi
1027802,Xiphosiphonia pennata
334444,Perinereis marionii
101723,Phoxocephalus
101846,Caprella penantis
371035,Rhodymenia coespitosella
506255,Neilonella sulculata
526670,Spongoclonium caribaeum
742228,Lysidice hebes
880874,Chondrochelia savignyi
102000,Ampithoe ramondi
103804,Molgula socialis
118283,Idoteidae
118510,Paranthura nigropunctata
129622,Pygospio
130242,Lumbrineris coccinea
130301,Macroclymene santanderensis
130528,Phylo foetida
130619,Eteone suecica
130633,Eulalia parva
130710,Poecilochaetus fulgoris
130785,Harmothoe viridis
130969,Sabella spallanzanii
135181,Balanophyllia (Balanophyllia) regia
139602,Donax trunculus
140211,Leptochiton scabridus
143755,Laminariaceae
144048,Kallymenia
144121,Erythrotrichia
144155,Gigartina
144223,Plocamium
144423,Bangia atropurpurea
144575,Crouania attenuata
162555,Melobesioideae
145811,Gastroclonium reflexum
145950,Blidingia minima
146236,Acrosiphonia spinescens
146368,Pterosiphonia complanata
147038,Planaria
157496,Neanthes acuminata
295880,Grateloupia turuturu
333891,Lumbrineris japonica
369187,Streptosyllis nunezi
371595,Hypoglossum heterocystideum
377234,Gayliella flaccida
381180,Dictyota dichotoma var. intricata
410801,Aureliania
416601,Zeuxo holdichi
626059,Pyropia leucosticta
761606,Opisthodonta longocirrata
840293,Umbraulva dangeardii
1346675,Carradoriella denudata
1391526,Tritia varicosa
107632,Periclimenes sagittifer
834016,Bugulina simplex
130300,Lumbriclymene minor
132736,Halisarca dujardinii
133113,Eurypon lacazei
133205,Biemna variantia
133622,Hymedesmia (Hymedesmia) peachii
167614,Clathria (Microciona) armata
169049,Crella (Crella) elegans
169087,Crella (Yvesia) rosea
183242,Lumbriclymene cylindricauda
107274,Atelecyclus undecimdentatus
126224,Hippocampus
126421,Sardina pilchardus
127023,Scomber scombrus
127261,Chelidonichthys lastoviza
127419,Capros aper
154776,Hippocampus guttulatus
273566,Symphodus bailloni
1042828,Chelon aurata
111060,Reptadeonella insidiosa
111318,Figularia figularis
111427,Micropora normani
183,Tritoniidae
57,Neoloricata
101393,Leucothoidae
115433,Porcellidium
118182,Pleurocrypta
122635,Tubulanus nothus
122644,Amphiporus allucens
124400,Echinocardium mortenseni
125779,Diplecogaster
129329,Pelagobia
130367,Ceratocephale loveni
131114,Boccardiella ligerica
136065,Onchnesoma squamatum
136081,Phascolosoma (Phascolosoma) stephensoni
138249,Neomenia
138362,Berthellina
140017,Galeomma turtoni
142817,Oligocladus sanguinolentus
146744,Calliopiidae
152228,Exogoninae
239420,Callipallene sagamiensis
995086,Lindrilus rubropharyngeus
103163,Stenothoe gallensis
129900,Notomastus profundus
249333,Sphaeromides
106115,Scalpellum
118816,Aega crenulata
130480,Paradiopatra quadricuspis
130127,Glycera rouxii
110,Archaeogastropoda
100793,Parazoanthus
100906,Nematostella vectensis
102280,Gammarus insensibilis
103202,Orchestia gammarellus
103937,Styela rustica
110762,Membraniporidae
110994,Arachnidium
111350,Aspidelectra melolontha
112040,Quinqueloculina
112078,Ammonia
112098,Cancris
112215,Lagena
113257,Elphidium articulatum
112412,Trochammina
113294,Haynesina germanica
114021,Scherochorella moniliformis
114064,Miliammina fusca
117229,Dynamena
117842,Protohydra leuckarti
125451,Belonidae
125739,Trisopterus
125741,Ciliata
129524,Branchiomma
131619,Clathrinidae
131629,Axinellidae
131641,Microcionidae
131738,Aplysilla
139772,Eubranchus vittatus
143742,Schizymeniaceae
143809,Asparagopsis
143897,Polyneura
144271,Cladostephus
144569,Ceramium tenuicorne
144879,Pseudendoclonium submarinum
145457,Pilinia rimosa
145385,Padina pavonica
145796,Zostera subg. Zosterella noltei
146230,Chrysophyceae
146401,Scinaia interrupta
146627,Hyella
146628,Hyella caespitosa
146655,Schizothrix
147752,Pyrenocollema halodytes
151135,Corixidae
154405,Syngnathinae
156065,Didemnum helgolandicum
162546,Codiolum
179052,Lamprothamnium
179053,Lamprothamnium papulosum
182737,Ulosa digitata
236462,Gasterosteus aculeatus aculeatus
403903,Salicornia
416218,Ruppia cirrhosa
467955,Plagioeciidae
588573,Stuckenia pectinata
615414,Chrysotila stipitata
16352,Filifera
103436,Stolidobranchia
138019,Flabellina
505249,Rocellaria dubia
607338,Zoantharia
731048,Plumularioidea
58,Lepidopleurida
120,Hydrobiidae
141,Calyptraeidae
151,Nassariidae
174,Goniodorididae
193,Eubranchidae
944,Chrysopetalidae
1076,Cladocera
1086,Eumalacostraca
1277,Myriapoda
1304,Chilopoda
1341,Octocorallia
1361,Ceriantharia
1566,Nymphonidae
1609,Lafoeidae
1611,Lovenellidae
1644,Aspidosiphonidae
1774,Ostreida
2019,Ptychoderidae
2043,Piscicolidae
2433,Sabatieria
2436,Araeolaimus
14165,Clitellata
100792,Isozoanthus
100912,Gonactinia prolifera
101433,Pariambus
101436,Phtisica
101442,Pseudoprotella
101453,Gitanopsis
101503,Tritaeta
101511,Calliopius
101519,Eusirus
101569,Ischyrocerus
101610,Hippomedon
101664,Megaluropus
101658,Tmetonyx
101661,Tryphosella
101668,Ceradocus
101701,Perioculodes
101720,Metaphoxus
101721,Parametaphoxus
101729,Parapleustes
101736,Dyopedos
101768,Parametopa
101820,Aeginina longicornis
101853,Caprella tuberculata
101931,Ampelisca toulemonti
102163,Apherusa cirrus
102404,Ericthonius fasciatus
102626,Nannonyx spinimanus
102877,Halicreion aequicornis
102954,Pereionotus testudo
103020,Pleusymtes glaber
103689,Synoicum incrustatum
103724,Phallusia mammillata
103807,Molgula tubifera
103926,Styela canopus
104722,Anomalocera patersoni
106055,Scalpellidae
106140,Verruca
106205,Acasta spongites
106421,Notodelphyidae
106453,Enterocola
106470,Doropygus
106476,Notodelphys
106912,Pisa
106941,Pilumnus
106978,Alpheus
106979,Athanas
107010,Philocheras
107067,Axius
107071,Calocaris
107229,Nematopagurus longicornis
110394,Vaunthompsonia
110415,Campylaspis
110558,Campylaspis sulcata
110679,Thysanoessa
110749,Flustridae
110757,Hippothoidae
110763,Microporellidae
110772,Schizoporellidae
110775,Smittinidae
110784,Arachnidiidae
110805,Annectocymidae
110809,Lichenoporidae
110827,Pentapora
110837,Bicellariella
110875,Celleporina
110892,Cribrilina
110908,Eucratea
110938,Membranipora
110944,Micropora
110956,Reteporella
110980,Smittoidea
111122,Porella alba
111129,Porella minuta
111185,Ammatophora nodulosa
111199,Callopora rylandi
111229,Caberea boryi
111263,Buffonellaria divergens
111283,Palmicellaria elegans
111359,Epistomia bursaria
111382,Haplopoma sciaphilum
